Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,EV_Network,ID,Open_Date,EV_Connector_Types,Access_Code
ELEC,SAFECO PLAZA SAFECO PLAZA #1,1001 4th Ave Safeco Plaza,Seattle,WA,98154,888-758-4389,ChargePoint Network,75391,2016-04-26,J1772,public
ELEC,City of Tacoma - Fleet Operations,3639 S Pine St,Tacoma,WA,98409,NULL,Non-Networked,75723,2011-11-30,J1772,private
ELEC,City of Tacoma - Solid Waste Management,3510 S Mullen St,Tacoma,WA,98409,NULL,Non-Networked,75724,2011-11-30,J1772,private
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,Kirkland,WA,98034,425-821-1400,Non-Networked,75997,2016-05-01,CHADEMO J1772,public
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,Kirkland,WA,98034,425-821-1400,Non-Networked,76084,2016-05-01,J1772,private
ELEC,Washington Department of Transportation - Parking Garage,310 Maple Park Ave SE,Olympia,WA,98501,NULL,Non-Networked,76251,2014-06-01,CHADEMO,private
ELEC,Lee Johnson Kia,11845 NE 85th St,Kirkland,WA,98033,425-827-0521,Non-Networked,76253,2015-08-01,CHADEMO J1772COMBO,public
ELEC,City of Seattle - Charles Street Fuel,1040 7th Ave S,Seattle,WA,98134,NULL,Non-Networked,76254,2016-06-03,CHADEMO,private
ELEC,MI SCHOOLS NORTHWOOD #1,4030 86th Ave SE,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,76839,2016-07-01,J1772,public
ELEC,TRANS SERVICES TERRELL,Terrell Parking Garage Cougar Way,Pullman,WA,99163,888-758-4389,ChargePoint Network,76857,2016-07-02,J1772,public
ELEC,TRANS SERVICES SCUE,Smith Center Parking Garage Stadium Way,Pullman,WA,99163,888-758-4389,ChargePoint Network,76858,2016-07-02,J1772,public
ELEC,BMW NORTHWEST STATION 01,4011 20th St E,Fife,WA,98424,888-758-4389,ChargePoint Network,76926,2016-07-10,J1772,public
ELEC,WASHINGTON ST LACONNER #1,100 Washington Ave,La Conner,WA,98257,888-758-4389,ChargePoint Network,76993,2016-07-16,J1772,public
ELEC,THE REGENT STATION 1,10600 NE 29th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,77221,2016-07-30,J1772,public
ELEC,THE SHOPS SHOPSONCENTRAL,301 S Central Ave,Quincy,WA,98848,888-758-4389,ChargePoint Network,77443,2016-08-11,J1772,public
ELEC,LONGACRES LONGACRES A #1,1201 SW 27th St,Renton,WA,98057,888-758-4389,ChargePoint Network,77572,2016-08-16,J1772,public
ELEC,LONGACRES LONGACRES B #1,2921 Naches Ave SW,Renton,WA,98057,888-758-4389,ChargePoint Network,77573,2016-08-16,J1772,public
ELEC,LONGACRES LONGACRES A #2,2715 Naches Ave SW,Renton,WA,98057,888-758-4389,ChargePoint Network,77574,2016-08-16,J1772,public
ELEC,LONGACRES LONGACRES B #2,29210Naches Ave SW,Renton,WA,98057,888-758-4389,ChargePoint Network,77575,2016-08-16,J1772,public
ELEC,NBK Bremerton / N68436-B107-1,Burwell at Park Ave,Bremerton,WA,98314,NULL,Non-Networked,77670,2016-08-15,J1772,private
ELEC,NBK Bremerton / N68436-B850A,1402 Farragut Ave,Bremerton,WA,98314,NULL,Non-Networked,77671,2016-08-15,J1772,private
ELEC,NBK Bremerton / N68436-B850,1401 Farragut Ave,Bremerton,WA,98314,NULL,Non-Networked,77674,2016-08-15,NEMA515,private
ELEC,Washington State University - Pullman Plant Materials Center,Johnson Hall 113,Pullman,WA,99164,NULL,Non-Networked,77678,2016-08-15,J1772,private
ELEC,TwispWorks,503 S Glover St,Twisp,WA,98856,509-997-3300,Non-Networked,77771,2016-08-05,J1772,public
ELEC,Wellspring Spa at Mount Rainier,54922 Kernahan Rd E,Ashford,WA,98304,360-569-2285,Non-Networked,77990,2016-08-14,NEMA1450,public
ELEC,PSS CHARGEPOINT PSS #2 NORTH,801 Rainier Ave S,Seattle,WA,98144,888-758-4389,ChargePoint Network,78230,2016-09-01,J1772,public
ELEC,PSS CHARGEPOINT PSS #1,807 Rainier Ave S,Seattle,WA,98144,888-758-4389,ChargePoint Network,78231,2016-09-01,J1772,public
ELEC,SOUND TRANSIT ANGLE LAKE #2,2702 S 200th St,SeaTac,WA,98188,888-758-4389,ChargePoint Network,78570,2016-09-22,J1772,public
ELEC,SOUND TRANSIT ANGLE LAKE #4,2702 S 200th St,SeaTac,WA,98198,888-758-4389,ChargePoint Network,78571,2016-09-22,J1772,public
ELEC,Town of Concrete - Park and Ride,7503 N Superior,Concrete,WA,98237,360-853-8401,Non-Networked,78783,2016-11-01,J1772,public
ELEC,BMW SEATTLE DC FAST 02,1002 Airport Way S.,Seattle,WA,98134,888-758-4389,ChargePoint Network,78795,2016-09-29,J1772COMBO,public
ELEC,KENT STATION KENT STATION #2,301-383 1st Ave N,Kent,WA,98032,888-758-4389,ChargePoint Network,78874,2016-10-07,J1772,public
ELEC,Ferry County Public Utility District,686 S Clark Ave,Republic,WA,99166,509-775-3325,Non-Networked,79167,2016-10-15,J1772,public
ELEC,Chelan County Public Utility District,327 N Wenatchee Ave,Wenatchee,WA,98801,509-661-4460,Non-Networked,79230,2016-10-03,J1772,public
ELEC,BASTYR UNIV BASTYR DUAL #1,1 Juanita Dr NE,Kenmore,WA,98028,888-758-4389,ChargePoint Network,79238,2016-10-22,J1772,public
ELEC,Walla Walla Park,River Park Ave E,Wenatchee,WA,98801,509-661-4460,Non-Networked,79414,2016-10-28,J1772,public
ELEC,DUAL EV SOUTH 1,2616 NE 46th St,Seattle,WA,98105,888-758-4389,ChargePoint Network,79670,2016-11-10,J1772,public
ELEC,KING COUNTY DOT KSC STATION #5,253-295 S Jackson St,Seattle,WA,98104,888-758-4389,ChargePoint Network,79748,2016-11-16,J1772,public
ELEC,KING COUNTY DOT BURIEN P&R #8,14901 4th Ave SW,Burien,WA,98166,888-758-4389,ChargePoint Network,79752,2016-11-16,J1772,public
ELEC,RSS-1 RSS #1,485 Rainier Blvd N,Issaquah,WA,98027,888-758-4389,ChargePoint Network,79902,2016-11-19,J1772,public
ELEC,RPNW PSP-COBB #2,1325 4th Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,79957,2016-11-23,J1772,public
ELEC,GARAGE COMMERCIAL ST 2,1300 Commercial St,Bellingham,WA,98225,888-758-4389,ChargePoint Network,80022,2016-12-01,J1772,public
ELEC,TRANS SERVICES PACCAR,2000 Grimes Way,Pullman,WA,99164,888-758-4389,ChargePoint Network,80116,2016-12-09,J1772,public
ELEC,LINC SQUARE EXP LSE P2 #2,432-492 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,81023,2017-01-27,J1772,public
ELEC,LINC SQUARE EXP P5 1,410 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,81024,2017-01-27,J1772,public
ELEC,Skagit General Store,500 Newhalem St,Rockport,WA,98283,206-386-4489  206-684-3000,Non-Networked,81080,2019-10-26,J1772,public
ELEC,Leavenworth Fish Hatchery,12790 Fish Hatchery Rd,Leavenworth,WA,98826,NULL,Non-Networked,81081,2016-08-01,J1772,public
ELEC,Lincoln County Museum,600 7th St,Davenport,WA,99122,509-725-6711,Non-Networked,81083,2016-10-01,J1772,public
ELEC,Softechnologies,1504 W Northwest Blvd,Spokane,WA,99205,509-327-4624,Non-Networked,81162,2016-07-15,J1772,public
ELEC,MERCER ISLAND CITY HALL #1,9611 SE 36th St City Hall,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,81587,2017-02-28,J1772,public
ELEC,UW TACOMA 6215 UW TAC LIB 1,1901 Jefferson Ave,Tacoma,WA,98402,888-758-4389,ChargePoint Network,81742,2017-03-15,J1772,public
ELEC,Kitsap Transit-George?s Corner Park & Ride,27618 Hansville Rd. NE,Kingston,WA,98346,855-885-9571,OpConnect,81779,2017-02-01,J1772,public
ELEC,Kitsap Transit - Harper Church,10384 SE Sedgwick Rd.,Port Orchard,WA,98366,855-885-9571,OpConnect,81780,2017-02-01,J1772,public
ELEC,Kitsap Transit - Poulsbo Office,21711 Vetter Rd NW,Poulsbo,WA,98370,NULL,Non-Networked,81782,2017-02-01,J1772 NEMA520,private
ELEC,LONG BEACH STATION 1,406 Oregon Ave S,Long Beach,WA,98631,888-758-4389,ChargePoint Network,82155,2017-04-01,J1772,public
ELEC,SAMMAMISH SAMM VILLAGE #1,301 - 228th Avenue SE,Sammamish,WA,98074,888-758-4389,ChargePoint Network,82271,2017-04-12,J1772,public
ELEC,THE SUMMIT THE SUMMIT - P2,10885 NE 4th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,82346,2017-04-20,J1772,public
ELEC,City of Bridgeport - City Hall,1206 Columbia Ave,Bridgeport,WA,98813,509-686-4041,Non-Networked,82396,2017-04-01,J1772,public
ELEC,City of Tonasket - City Hall,209 N Whitcomb,Tonasket,WA,98855,509-486-2132,Non-Networked,82397,2017-04-01,J1772,public
ELEC,Y.V.M.H. SOUTH PARKING-2,2811 Tieton Dr,Yakima,WA,98902,888-758-4389,ChargePoint Network,82447,2017-04-28,J1772,public
ELEC,ESSEX BELLCENTERE 01,10822 NE 2nd Pl,Bellevue,WA,98004,888-758-4389,ChargePoint Network,82499,2017-05-05,J1772,public
ELEC,SAMMAMISH SAM VILLAGE #2,22612 SE 4th St,Sammamish,WA,98074,888-758-4389,ChargePoint Network,82585,2017-05-13,J1772,public
ELEC,Confluence Technology Center,285 Technology Center Way,Wenatchee,WA,98801,509-661-4460,Non-Networked,82593,2017-05-15,J1772,public
ELEC,Rocky Reach Dam Visitor Center,6151 US 97 Alternate,Wenatchee,WA,98801,509-661-4460,Non-Networked,82594,2017-05-15,J1772,public
ELEC,Sound Ford,101 SW Grady Way,Renton,WA,98057,877-217-4519,Non-Networked,82775,2017-05-01,J1772,private
ELEC,LONGACRES GH BLDG D2,1200 SW 27th St,Renton,WA,98057,888-758-4389,ChargePoint Network,82782,2017-05-31,J1772,public
ELEC,LONGACRES CH BLDG C 2,1300 SW 27th St,Renton,WA,98057,888-758-4389,ChargePoint Network,82783,2017-05-31,J1772,public
ELEC,MI SCHOOLS ISLANDER #1,7447 84th Ave SE,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,82787,2017-05-31,J1772,public
ELEC,City of Seattle - Sunny Jim,4200 Airport Way S,Seattle,WA,98134,NULL,Non-Networked,85410,2017-04-01,J1772,private
ELEC,City of Seattle - SeaPark Garage,609 6th Ave,Seattle,WA,98124,NULL,Non-Networked,85411,2017-04-01,J1772,private
ELEC,City of Seattle - Seattle Department of Transportation,9200 8th Ave SW,Seattle,WA,98106,NULL,Non-Networked,85412,2017-04-01,J1772,private
ELEC,City of Seattle - North Precinct,10049 Collget Way N,Seattle,WA,98133,NULL,Non-Networked,85413,2017-04-01,J1772,private
ELEC,City of Seattle - South Precinct,3001 S Myrtle St,Seattle,WA,98108,NULL,Non-Networked,85414,2017-04-01,J1772,private
ELEC,City of Seattle - Cedar Falls,19901 Cedar Falls Rd SE,North Bend,WA,98045,NULL,Non-Networked,85415,2017-04-01,J1772,private
ELEC,Kitsap Transit Charleston Blvd,200 Charleston Blvd,Bremerton,WA,98312,855-885-9571,OpConnect,85477,2017-05-01,J1772,public
ELEC,BELLEVUE DOWNTOWN PARK 2,10201 NE 4th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,85540,2017-06-14,J1772,public
ELEC,SKAGIT STATION SS1,105 E Kincaid St,Mount Vernon,WA,98273,888-758-4389,ChargePoint Network,85568,2017-06-17,J1772,public
ELEC,GCU STATION 1,1500 W 4th Ave,spokane,WA,99201,888-758-4389,ChargePoint Network,85907,2017-07-14,J1772,public
ELEC,400 DEXTER AVE 400 DEXTER 1,400 Dexter Ave N,Seattle,WA,98109,888-758-4389,ChargePoint Network,86014,2017-07-22,J1772,public
ELEC,Bellevue Nissan,14762 SE Eastgate Way,Bellevue,WA,98007,855-315-0206,Non-Networked,86025,2017-03-01,J1772,public
ELEC,ALOFT ALOFT ELEMENT 2,2752-2836 152nd Ave NE,Redmond,WA,98052,888-758-4389,ChargePoint Network,86099,2017-07-28,J1772,public
ELEC,UWB CASCADIA CC SOUTH DUAL 3,South Parking GarageCampus Way NE,Bothell,WA,98011,888-758-4389,ChargePoint Network,86225,2017-08-03,J1772,public
ELEC,RPNW IBM #1,1200 5th Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,86298,2017-08-11,J1772,public
ELEC,DEPT OF ECOLOGY HQ 1,300 Desmond DR SE,Lacey,WA,98516,888-758-4389,ChargePoint Network,86920,2017-08-26,J1772,public
ELEC,E_SOFI SOFI #1,13180 SE Newport Way,Bellevue,WA,98006,888-758-4389,ChargePoint Network,86962,2017-08-30,J1772,public
ELEC,BELLEVUE SQUARE BELL SQ NORTH 1,Bellevue Square - North Building104th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,87711,2017-09-21,J1772,public
ELEC,MERCER ISLAND MI COMMUN CTR,8236 SE 24th MI Community Center,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,87937,2017-10-07,J1772,public
ELEC,LINK Transit,300 S Columbia St,Wenatchee,WA,98801,NULL,Non-Networked,87947,2018-03-08,NULL,private
ELEC,DC CORRIDOR WALLYPARKDC1,18613 International Blvd,SeaTac,WA,98188,888-758-4389,ChargePoint Network,88018,2017-10-15,CHADEMO J1772COMBO,public
ELEC,COLLEGE HALL PARKING GARAGE,821 E Boone Ave,Spokane,WA,99202,888-758-4389,ChargePoint Network,88084,2017-10-20,J1772,public
ELEC,CAR CHARGER #1 SOMA DUAL 1,288 106th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,88290,2017-11-03,J1772,public
ELEC,PUBLIC WORKS 1 MARITIME PIER,3025 Harborview Dr,Gig Harbor,WA,98335,888-758-4389,ChargePoint Network,88546,2017-11-21,J1772,public
ELEC,DUAL EV SOUTH 2,2623 NE University Village St,Seattle,WA,98105,888-758-4389,ChargePoint Network,88696,2017-12-05,J1772,public
ELEC,PARK77 PARK77 C,20227 77th Ave NE,Arlington,WA,98223,888-758-4389,ChargePoint Network,88777,2017-12-12,J1772,public
ELEC,PUBLIC WORKS 1 GH FINHOLM 1,8828-8844 N Harborview Dr,Gig Harbor,WA,98332,888-758-4389,ChargePoint Network,88827,2017-12-14,J1772,public
ELEC,Jefferson Transit Authority Four Corners Park N Ride,63 Four Corners,Port Townsend,WA,98368,855-885-9571,OpConnect,92107,2018-01-01,J1772,public
ELEC,Kitsap Transit - North Viking Poulsbo Park N Ride  WA,21711 Vetter Rd NW,Poulsbo,WA,98370,855-885-9571,OpConnect,92108,2018-01-01,J1772,public
ELEC,FACTORIA EV KAMBER ROAD,13545 SE 26th St,Bellevue,WA,98005,888-758-4389,ChargePoint Network,92251,2018-03-07,J1772,public
ELEC,SECURITIES BLDG STATION 1,1913 4th Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,92369,2018-03-07,J1772,public
ELEC,DC CORRIDOR CENTRAL SEA COL,1609 Harvard Ave,Seattle,WA,98122,888-758-4389,ChargePoint Network,92472,2018-03-07,CHADEMO J1772COMBO,public
ELEC,EDMONDSNISSAN COMMERCIAL 2,24015 84th Ave W,Edmonds,WA,98026,888-758-4389,ChargePoint Network,92487,2018-03-07,CHADEMO J1772COMBO,public
ELEC,San Juan Islands Conservation District,530 Guard St,Friday Harbor,WA,98250,360-378-6621,Non-Networked,93840,2015-01-01,J1772,public
ELEC,Avalon Business Park,322 Daniel Ln,Friday Harbor,WA,98250,360-378-2288,Non-Networked,93841,2017-01-01,J1772,public
ELEC,Earthbox Inn and Spa,410 Spring St,Friday Harbor,WA,98250,360-378-4000,Non-Networked,93842,2016-01-01,J1772,public
ELEC,Friday Harbor Grand Bed and Breakfast,345 Blair Ave,Friday Harbor,WA,98250,360-378-0442,Non-Networked,93843,2017-01-01,J1772,public
ELEC,Sweet Earth Farm,16 Sweet Earth Ln,Friday Harbor,WA,98250,360-378-6690,Non-Networked,93844,2017-01-01,J1772,public
ELEC,Odd Fellows Hall,112 Haven Rd,Eastsound,WA,98245,360-376-5640,Non-Networked,93846,2017-01-01,J1772,public
ELEC,Rosario Resort,410 Ocean Mist Way,Eastsound,WA,98245,360-376-2222,Non-Networked,93847,2016-01-01,J1772,public
ELEC,Doe Bay Resort,107 Doe Bay Rd,Olga,WA,98279,360-376-2291,Non-Networked,93848,2016-01-01,J1772,public
ELEC,Lopez Island Library,2225 Fisherman Bay Rd,Lopez,WA,98261,360-468-2265,Non-Networked,93849,2016-01-01,J1772,public
ELEC,Lopez Community Land Trust,25 Tuatara Rd,Lopez,WA,98261,360-468-3723,Non-Networked,93850,2016-01-01,J1772,public
ELEC,CENTRAL PIERCE CPFR 60 1,17520 22nd Ave E,Spanaway,WA,98445,888-758-4389,ChargePoint Network,94623,2018-04-05,J1772,public
ELEC,CENTRAL PIERCE CPFR 60 2,17520 22nd Ave East,Spanaway,WA,98387,888-758-4389,ChargePoint Network,94624,2018-04-05,J1772,public
ELEC,RPNW FC #1,319 University St,Seattle,WA,98101,888-758-4389,ChargePoint Network,94715,2018-04-07,J1772,public
ELEC,Costco,999 Lake Dr,Issaquah,WA,98027,866-816-7584,EV Connect,94884,2018-03-01,J1772,public
ELEC,Hampton Inn,17770 NE 78th Pl,Redmond,WA,98053,866-816-7584,EV Connect,94885,2017-01-06,J1772,public
ELEC,Hampton Inn,19211 Woodinville Snohomish Rd,Woodinville,WA,98072,866-816-7584,EV Connect,94886,2017-10-12,J1772,public
ELEC,FRED MEYER - #095 Everett,8530 Evergreen Way,Everett,WA,98204,888-998-2546,Blink Network,95048,2012-01-15,J1772,public
ELEC,MasterPark Valet Garage,16826 International Blvd,SeaTac,WA,98188,888-998-2546,Blink Network,95110,2014-05-22,J1772,public
ELEC,Thurston County Juvenile Court,1520 Irving St SW,Tumwater,WA,98512,888-998-2546,Blink Network,95134,2017-03-22,J1772,public
ELEC,Olympic College,1600 Chester Ave,Bremerton,WA,98337,888-998-2546,Blink Network,95250,2012-05-31,J1772,private
ELEC,Port of Poulsbo,19133 Jensen Way NE,Poulsbo,WA,98370,888-998-2546,Blink Network,95259,2012-05-31,J1772,public
ELEC,FRED MEYER - #608 Ballard,915 NW 45th St,Seattle,WA,98107,888-998-2546,Blink Network,95279,2012-01-15,J1772,public
ELEC,The Landmark Business Office,1601 East Valley Rd,Renton,WA,98057,888-998-2546,Blink Network,95338,2016-09-13,J1772,public
ELEC,Everett Community College,2000 Tower St  Maintenance Bldg 105,Everett,WA,98201,888-998-2546,Blink Network,95356,2013-03-15,J1772,public
ELEC,Haselwood Family YMCA Silverdale,3909 NW Randall Way,Silverdale,WA,98383,888-998-2546,Blink Network,95368,2015-09-19,CHADEMO J1772,public
ELEC,PSEJATC,550 SW 7th St,Renton,WA,98057,888-998-2546,Blink Network,95459,2012-05-31,J1772,public
ELEC,Skagit Valley College,2405 E. College Way,Mt. Vernon,WA,98273,888-998-2546,Blink Network,95464,2016-01-22,J1772,public
ELEC,Bellevue College - Garage,3000 Landerholm Cir SE,Bellevue,WA,98007,888-998-2546,Blink Network,95496,2015-03-21,J1772,public
ELEC,FRED MEYER - #023 Bellevue,2041 148TH NE,Bellevue,WA,98007,888-998-2546,Blink Network,95499,2016-09-26,J1772,public
ELEC,Legacy Salmon Creek Hospital,2211 Northeast 139th Street,Vancouver,WA,98686,888-998-2546,Blink Network,95594,2012-01-15,J1772,public
ELEC,Cowlitz County - Public Utility District,961 12th Ave,Longview,WA,98632,888-998-2546,Blink Network,95613,2015-03-27,J1772,public
ELEC,Walgreens Store #7480,1701 Auburn Way S,Auburn,WA,98002,888-998-2546,Blink Network,95621,2013-08-15,CHADEMO J1772,public
ELEC,McLendon Hardware Tacoma,1015 N Pearl St,Tacoma,WA,98406,888-998-2546,Blink Network,95640,2016-09-26,J1772,public
ELEC,King County Housing Authority - Section 8 Office,700 Andover Park W,Tukwila,WA,98188,888-998-2546,Blink Network,95652,2015-10-08,J1772,public
ELEC,First Hill Medical Building,515 Minor Ave,Seattle,WA,98104,888-998-2546,Blink Network,95703,2015-07-16,J1772,public
ELEC,McLendon Hardware,440 Rainier Ave South,Renton,WA,98057,888-998-2546,Blink Network,95749,2011-12-15,J1772,public
ELEC,Sumner School District - Parking Lot,1099 Wood Ave,Sumner,WA,98390,888-998-2546,Blink Network,95831,2014-09-30,J1772,public
ELEC,Olympic Medical Center,939 Caroline Street,Port Angeles,WA,98362,888-998-2546,Blink Network,95845,2017-06-08,J1772,public
ELEC,South Lake Union Discovery Center,101 Westlake Ave N,Seattle,WA,98109,888-998-2546,Blink Network,95858,2017-05-04,J1772,public
ELEC,Meadowbrook Apartments,1408 NW Richmond Beach Road,Shoreline,WA,98177,888-998-2546,Blink Network,95887,2018-03-08,J1772,public
ELEC,4th & Madison,925 4th Avenue  Suite 400,Seattle,WA,98104,888-998-2546,Blink Network,95913,2018-03-10,J1772,public
ELEC,The Bravern,11111 NE 8th St,Bellevue,WA,98004,888-998-2546,Blink Network,95951,2012-07-15,J1772,public
ELEC,Lake Washington Institute of Technology,11605 132nd Ave NE,Kirkland,WA,98034,888-998-2546,Blink Network,95959,2013-05-15,J1772,public
ELEC,Seola Gardens,11195 5th Ave SW,Seattle,WA,98146,888-998-2546,Blink Network,96009,2016-03-08,J1772,public
ELEC,112th & 12th,1100 112th Ave NE,Bellevue,WA,98004,888-998-2546,Blink Network,96076,2012-01-15,J1772,public
ELEC,Harborview Medical Center,908 Jefferson,Seattle,WA,98104,888-998-2546,Blink Network,96090,2015-04-24,J1772,public
ELEC,Seattle Cancer Care Alliance,825 Eastlake Ave E  LA-104,Seattle,WA,98109,888-998-2546,Blink Network,96241,2014-10-21,J1772,public
ELEC,Walgreens Store #12168,3929 Kitsap Way,Bremerton,WA,98312,888-998-2546,Blink Network,96282,2013-08-15,CHADEMO J1772,public
ELEC,Plymouth Congregational Church,1217 6th Avenue,Seattle,WA,98101,888-998-2546,Blink Network,96325,2012-05-31,J1772,public
ELEC,520 Pike Tower,520 Pike St.,Seattle,WA,98101,888-998-2546,Blink Network,96348,2017-06-03,J1772,public
ELEC,Bellevue College - Lot C7 Snoqualmie River Road,3036 Snoqualmie River Road,Bellevue,WA,98005,888-998-2546,Blink Network,96400,2017-09-08,CHADEMO J1772,public
ELEC,Washington State Parks and Recreation Commission,111 Israel Road SW  PO Box 42650,Tumwater,WA,98512,888-998-2546,Blink Network,96401,2017-09-08,J1772,public
ELEC,FRED MEYER - #460 Salmon Creek,800 NE Tenney Rd,Vancouver,WA,98685,888-998-2546,Blink Network,96405,2012-11-15,CHADEMO J1772,public
ELEC,FRED MEYER - #391 Totem Lake,12221 120th Ave NE,Kirkland,WA,98034,888-998-2546,Blink Network,96407,2013-02-15,CHADEMO J1772,public
ELEC,Belfair Log Plaza,23730 NE HWY  3,Belfair,WA,98528,888-998-2546,Blink Network,96411,2014-04-29,J1772,public
ELEC,FRED MEYER - #179 Lake City Way,13000 Lake City Way NE,Seattle,WA,98125,888-998-2546,Blink Network,96412,2014-08-09,CHADEMO J1772,public
ELEC,FRED MEYER - #664 Redmond,17667 NE 76TH ST,REDMOND,WA,98052,888-998-2546,Blink Network,96413,2013-07-15,J1772,public
ELEC,FRED MEYER - #682 Maple Valley,26520 Maple Valley Black Diamond Road SE,Maple Valley,WA,98038,888-998-2546,Blink Network,96415,2012-12-15,J1772,public
ELEC,Lake Union Building,1700 Westlake Ave N,Seattle,WA,98109,888-998-2546,Blink Network,96480,2012-06-18,J1772,public
ELEC,Walgreens Store #7677,1502 Lake Tapps Parkway SE,Auburn,WA,98092,888-998-2546,Blink Network,96505,2014-07-26,CHADEMO J1772,public
ELEC,Clark County - Public Service Center (1st Floor),1300 Franklin Street,Vancouver,WA,98660,888-998-2546,Blink Network,96620,2013-02-15,J1772,public
ELEC,Tahoma Market (I-5 Exit 137),6006 Pacific Highway East,Fife,WA,98424,888-998-2546,Blink Network,96628,2015-05-22,CHADEMO J1772,public
ELEC,DC CORRIDOR SO SEATTLE COL,6000 16th Ave SW,Seattle,WA,98106,888-758-4389,ChargePoint Network,96763,2018-04-24,CHADEMO J1772COMBO,public
